entity,value,count
APPLICATION,fuse box,2
APPLICATION,sensor,2
APPLICATION,pyro fuse,2
APPLICATION,corner mold,2
APPLICATION,sensor housing,2
APPLICATION,tire carrier support for automotive & transportation,2
APPLICATION,eletronics,2
APPLICATION,fuel cell,2
APPLICATION,implantable,2
APPLICATION,terminal block,2
APPLICATION,toy gears,2
APPLICATION,headlamp house,2
APPLICATION,ski for snowmobile,2
APPLICATION,axial flux motor stator housing,2
APPLICATION,implant,2
APPLICATION,relay box,2
APPLICATION,bonded piston seal,2
APPLICATION,switch button housing,2
APPLICATION,automotive seat,2
APPLICATION,bracket,2
APPLICATION,cyclinderhead covers,2
APPLICATION,"rast 2,5 and 5 connectors",2
APPLICATION,bezels,2
APPLICATION,air outlet for automotive & transportation,2
APPLICATION,immersion cooling,2
APPLICATION,beer keg,2
APPLICATION,bus - bar for e-motor,2
APPLICATION,battery systems,2
APPLICATION,footware,2
APPLICATION,appliance,2
APPLICATION,full truck,2
APPLICATION,bellow,2
APPLICATION,housing for battery gas exhaust,2
APPLICATION,ball socket for head lamp,2
APPLICATION,bin mat for console,2
APPLICATION,stove knob,2
APPLICATION,bracket for lawn mower,2
APPLICATION,grae for motor mounts,2
APPLICATION,exterior uv applications in auto,2
APPLICATION,40 amp disconnector for electrical & electronics,2
APPLICATION,intakemanifold,2
APPLICATION,intravenous bag,2
APPLICATION,macpherson top mount bearing,2
APPLICATION,ev battery,2
APPLICATION,coolant hoses,2
APPLICATION,part for water pump-impeller,2
APPLICATION,radiator,2
APPLICATION,cap for pipeline thread protection,2
APPLICATION,bmw gen6 ix models,2
APPLICATION,heads up display heatsink,2
APPLICATION,loud speaker grill,2
APPLICATION,fuel*pump*impeller,2
APPLICATION,instrument panel,2
APPLICATION,body implant,2
APPLICATION,passenger car's seating,2
APPLICATION,connector port for intravenous bag,2
APPLICATION,profile for bus,2
APPLICATION,bracket for headlight grille,2
APPLICATION,cup holder for interior,2
APPLICATION,back lower portion for office chair,2
APPLICATION,handphone holder for motorcycle,2
APPLICATION,pole for ski,2
APPLICATION,rod for orthopedic sizing device,2
APPLICATION,connector for electrical cable,2
APPLICATION,sprayer for irrigation,2
APPLICATION,remote control for rudder,2
APPLICATION,smartphones,2
APPLICATION,automotive fuel supply system-filter box body,2
APPLICATION,dishwasher-roller,2
APPLICATION,poultry slaughter equipment-gear,2
APPLICATION,support for electromagnetic compatibility (emc) filter,2
APPLICATION,automotive cover-bracket,2
APPLICATION,grommet clip for door panel,2
APPLICATION,base plate for seat cushion length adjustment (scla),2
APPLICATION,consumer filtration,2
APPLICATION,head lamp house,2
APPLICATION,spring element for seat cushion length adjustment (scla),2
APPLICATION,camshaft positioning sensor (cmps) for turbo engine,2
APPLICATION,sleeve for accelerator pedal,2
APPLICATION,shell for headrest,2
APPLICATION,bracket for smartphone,2
APPLICATION,motor stator for electric cooling pump,2
APPLICATION,terminal for battery fuse,2
APPLICATION,automotive spring cassette-housing,2
APPLICATION,structural for headwear reader,2
APPLICATION,cover seal for engine,2
APPLICATION,adapter for interior,2
APPLICATION,key for computer,2
APPLICATION,automotive fuel pump,2
APPLICATION,side cover for water channel,2
APPLICATION,automotive fuel module-ec pump,2
APPLICATION,seal for micro valve,2
APPLICATION,seal for battery access panel,2
APPLICATION,automotive fuel tank-flange,2
APPLICATION,trim for seat rail,2
APPLICATION,actuator for circuit breaker,2
APPLICATION,heating valve,2
APPLICATION,automotive spring drive-cover,2
APPLICATION,automotive rear fuel tank-baffle,2
APPLICATION,adjustment for lighting,2
APPLICATION,seat belt-web guide,2
APPLICATION,holder for cell phone camera actuator,2
APPLICATION,gear box for washing machine transmission,2
APPLICATION,housing for exhaust gas,2
APPLICATION,gasket for door mirror,2
APPLICATION,trim for overhead console (ohc),2
APPLICATION,sliding for dishwasher,2
APPLICATION,filter for antenna,2
APPLICATION,antenna for 5g,2
APPLICATION,water purifier,2
APPLICATION,automotive spring-sleeve,2
APPLICATION,inlet control valve (icv) for fuel supply system,2
APPLICATION,plunger for intra ocular lens (iol),2
APPLICATION,wire control kit for firearm furniture,2
APPLICATION,gear for seat adjuster,2
APPLICATION,holder for safety belt,2
APPLICATION,toothbrush tube base for oral care,2
APPLICATION,dose button for insulin pen,2
APPLICATION,clamp for feeding catheter,2
APPLICATION,torsion plate for footwear,2
APPLICATION,coupling for hose,2
APPLICATION,trunk components,2
APPLICATION,cover cap for gear drive,2
APPLICATION,faucet-valve,2
APPLICATION,shifter base for washing machine,2
APPLICATION,hospital diagnostics & imaging,2
APPLICATION,tire and rim association (tra) compliant wheel rim for all terrain vehicle (atv),2
APPLICATION,pinch clamp for lab use,2
APPLICATION,automotive chassis-bracket,2
APPLICATION,slider for headrest,2
APPLICATION,defroster for electric vehicle (ev),2
APPLICATION,o ring spacer for battery cooling line,2
APPLICATION,roller for dishwasher,2
APPLICATION,clip for vine,2
APPLICATION,toilet flushing units,2
APPLICATION,automotive webbing guide,2
APPLICATION,electrical header for steering,2
APPLICATION,motor housings & covers (traction motors),2
APPLICATION,liner for floor,2
APPLICATION,projector-lock,2
APPLICATION,partial hybrid electric vehicle (phev),2
APPLICATION,support for seat motor,2
APPLICATION,automotive grommet,2
APPLICATION,travel stop for belt tensioner,2
APPLICATION,wiper arm,2
APPLICATION,louver for truck,2
APPLICATION,duct for air conditioner (ac),2
APPLICATION,nurseries (irrigation)-water manifold,2
APPLICATION,rotary valve for thermal management module (tmm),2
APPLICATION,plate for backlight,2
APPLICATION,bobbin for pressure control solenoid valve (pcsv),2
APPLICATION,motor generator coil-holder,2
APPLICATION,automotive door-lock cover,2
APPLICATION,scan belt for conveyor,2
APPLICATION,switch for rotary selector,2
APPLICATION,spring side bearing for automotive,2
APPLICATION,vacuum cleaner for pool,2
APPLICATION,autoinjectors that is a good sliding partner,2
APPLICATION,thermal gap filler for connector,2
APPLICATION,retainer for pump bushing,2
APPLICATION,mirror for rearview,2
APPLICATION,housing for lighting sensor,2
APPLICATION,fascia brackets,2
APPLICATION,joint for baby pram,2
APPLICATION,pedestrian protection bracket,2
APPLICATION,speaker for mobile phone,2
APPLICATION,channel for glass run,2
APPLICATION,blade holder for ice hockey shoes,2
APPLICATION,wheel rim for gravel bike,2
APPLICATION,"wire guides, clamps, clips, collars, buttons, guides",2
APPLICATION,fuel flaps,1
APPLICATION,thick film,1
APPLICATION,3 mil film,1
APPLICATION,insulation sheath,1
APPLICATION,carrier plate,1
APPLICATION,interior parts,1
APPLICATION,hose,1
APPLICATION,chair,1
APPLICATION,li - on battery separator,1
APPLICATION,weather seals,1
APPLICATION,5g antenna for electrical & electronics,1
APPLICATION,windowseal,1
APPLICATION,bracket for ladder,1
APPLICATION,impeller in a water pump,1
APPLICATION,medical,1
APPLICATION,gear / rack,1
APPLICATION,immersion battery cell module,1
APPLICATION,water pump impellers,1
APPLICATION,train rail,1
APPLICATION,sliders,1
APPLICATION,medical application,1
APPLICATION,emotor,1
APPLICATION,water pump impellor,1
APPLICATION,hot melt,1
APPLICATION,robot,1
APPLICATION,trim ring for lighting,1
APPLICATION,robot arm,1
APPLICATION,overmold bus bars,1
APPLICATION,canister,1
APPLICATION,slush molding over carbon filter,1
APPLICATION,car cross beams,1
APPLICATION,boots,1
APPLICATION,faucet,1
APPLICATION,mirror button,1
APPLICATION,heating systems,1
APPLICATION,menstrual cup,1
APPLICATION,optical fiber cable,1
APPLICATION,closures and fasteners,1
APPLICATION,fuel pomp module,1
APPLICATION,slide guide,1
APPLICATION,liner slide,1
APPLICATION,water pump impellar,1
APPLICATION,trip bar,1
APPLICATION,e-vehicle connector,1
APPLICATION,battery management system,1
APPLICATION,metal gear,1
APPLICATION,antenna,1
APPLICATION,optical fiber,1
APPLICATION,"water pump"" impeller",1
APPLICATION,hotmelt,1
APPLICATION,"2k injection molding skin (air bag cover, center consoles, instrument panels, doors, pillars)",1
APPLICATION,cap for fuel vapor valve,1
APPLICATION,e box,1
APPLICATION,plastic for gears,1
APPLICATION,5g antenna ( adas ),1
APPLICATION,traction motors,1
APPLICATION,seat cover box,1
APPLICATION,battery module housing,1
APPLICATION,lidar,1
APPLICATION,drag chain cable,1
APPLICATION,inverter,1
APPLICATION,motor bracket,1
APPLICATION,radiator end tank application,1
APPLICATION,turbo hoses,1
APPLICATION,water pomp-impeller,1
APPLICATION,microwave component,1
APPLICATION,terminal connector,1
APPLICATION,binder,1
APPLICATION,motor housing,1
APPLICATION,aquarium,1
APPLICATION,wheel covers,1
APPLICATION,water heater,1
APPLICATION,cavity fill,1
APPLICATION,electronics assemblies,1
APPLICATION,air filtration,1
APPLICATION,busbars in inverters,1
APPLICATION,sound system speaker,1
APPLICATION,guide,1
APPLICATION,hot oil applications,1
APPLICATION,tube housing,1
APPLICATION,battery separators,1
APPLICATION,fuels cells,1
APPLICATION,li-ion battery seperator,1
APPLICATION,water - pump impeller,1
APPLICATION,binders,1
APPLICATION,rubber product,1
APPLICATION,rubber modification,1
APPLICATION,grille for sound system,1
APPLICATION,fuel pump impeller,1
APPLICATION,robo cable,1
APPLICATION,hot dog compressor,1
APPLICATION,water meter hsg,1
APPLICATION,grill for speaker,1
APPLICATION,silo,1
APPLICATION,sprayers,1
APPLICATION,solar film,1
APPLICATION,binder for battery anode,1
APPLICATION,battery shell,1
APPLICATION,impeller for a water pump,1
APPLICATION,air intake,1
APPLICATION,pump diaphragm,1
APPLICATION,rubber,1
APPLICATION,"heating, ventilation, & air conditioning (hvac)",1
APPLICATION,battery packs,1
APPLICATION,controlled-release,1
APPLICATION,li-ion battery,1
APPLICATION,grille for speaker,1
APPLICATION,linear bearing,1
APPLICATION,sheets,1
APPLICATION,release,1
APPLICATION,pv,1
APPLICATION,battery pack,1
APPLICATION,gear housing,1
APPLICATION,inverter terminal block,1
APPLICATION,metal replacement bike frame,1
APPLICATION,hip replacement,1
APPLICATION,pump housing,1
APPLICATION,li ion battery separator,1
APPLICATION,paint,1
APPLICATION,e-mobility,1
APPLICATION,defense tool,1
APPLICATION,iris camera,1
APPLICATION,water pomp - impeller,1
APPLICATION,water pump -impeller,1
APPLICATION,airduct,1
APPLICATION,printer,1
APPLICATION,vacuum metalize,1
APPLICATION,motor shaft hermetic seal overmolding,1
APPLICATION,cooling tan for trucks,1
APPLICATION,fusebox,1
APPLICATION,motor mounts,1
APPLICATION,dry-running gears,1
APPLICATION,power battery cooling pipe,1
APPLICATION,bezel for lighting,1
APPLICATION,thread,1
APPLICATION,cooling fan,1
APPLICATION,hose/tube/seal,1
APPLICATION,carbon block,1
APPLICATION,air intake manifolds,1
APPLICATION,butt for rifle,1
APPLICATION,hinge,1
APPLICATION,core for air filter,1
APPLICATION,li-on battery separator,1
APPLICATION,office chair,1
APPLICATION,ewp,1
APPLICATION,motor gear,1
APPLICATION,railway pad,1
APPLICATION,antennas,1
APPLICATION,fluid management,1
APPLICATION,electro car cooling thermostat,1
APPLICATION,snap joint structure,1
APPLICATION,lever for door closure,1
APPLICATION,seating,1
APPLICATION,door,1
APPLICATION,hose / tube / seal,1
APPLICATION,charging plug,1
APPLICATION,gasket,1
APPLICATION,3d print,1
APPLICATION,cross beam,1
APPLICATION,housing for water pump,1
APPLICATION,powder coating,1
APPLICATION,purification,1
APPLICATION,thermal break,1
APPLICATION,water-pump impeller,1
APPLICATION,wator pump impellor,1
APPLICATION,motor bracktes,1
APPLICATION,food boxes,1
APPLICATION,bushing,1
APPLICATION,pyrofuse,1
APPLICATION,grateful dead amplifier,1
APPLICATION,gear/rack,1
APPLICATION,wear,1
APPLICATION,end clip for automotive & transportation,1
APPLICATION,cabel carrier,1
APPLICATION,interior,1
APPLICATION,inverters,1
APPLICATION,oring,1
APPLICATION,3d printer,1
APPLICATION,cellmodule endplate,1
APPLICATION,fastening clip,1
APPLICATION,fuel line,1
APPLICATION,pumps,1
APPLICATION,food conveyor part,1
APPLICATION,speaker for grill,1
APPLICATION,cooling hoses for ev,1
APPLICATION,packaging,1
APPLICATION,radar,1
APPLICATION,food and drinking industry,1
APPLICATION,synthetics with stretch,1
APPLICATION,military,1
APPLICATION,li-ion module housing,1
APPLICATION,water,1
APPLICATION,horn fluid reservoir,1
APPLICATION,vibrator,1
APPLICATION,fpc connector,1
APPLICATION,gun handle,1
APPLICATION,grips,1
APPLICATION,dowel,1
APPLICATION,seals,1
APPLICATION,clip,1
APPLICATION,hot water valve,1
APPLICATION,architectural window glazing,1
APPLICATION,charging gun,1
APPLICATION,intake manifold,1
APPLICATION,carpet,1
APPLICATION,electrical water pumps,1
APPLICATION,bldc rotor,1
APPLICATION,water meter for fluid (media) handling,1
APPLICATION,impeller for water pump,1
APPLICATION,lithium ion battery separator,1
APPLICATION,bumper for auto,1
APPLICATION,cac,1
APPLICATION,ev cooling application,1
APPLICATION,propeller shaft boots,1
APPLICATION,door handle,1
APPLICATION,bus-bar for batteries,1
APPLICATION,high voltage cables,1
APPLICATION,robot frame,1
APPLICATION,pipe insulation layer,1
APPLICATION,sound system mesh,1
APPLICATION,zipper,1
APPLICATION,e-power,1
APPLICATION,window profiles,1
APPLICATION,bolts,1
APPLICATION,consumer,1
APPLICATION,radar housing,1
APPLICATION,bus bars,1
APPLICATION,bus-bar for e-motor,1
APPLICATION,moulded part,1
APPLICATION,aquarium use,1
APPLICATION,motor cover,1
APPLICATION,filter ballast water on ship,1
APPLICATION,oil and gas pipe,1
APPLICATION,inverter box,1
APPLICATION,metal gear wheels,1
APPLICATION,solar genator,1
APPLICATION,crossbeam for automotive & transportation,1
APPLICATION,components in beer machine,1
APPLICATION,weather,1
APPLICATION,sealings in window,1
APPLICATION,terminal block connectors,1
APPLICATION,door handles,1
APPLICATION,bearing,1
APPLICATION,weather sensor,1
APPLICATION,auto coolant application,1
APPLICATION,insulin injector pen,1
APPLICATION,monofilament,1
APPLICATION,connector for relay,1
APPLICATION,spunbond nonwoven,1
APPLICATION,hydrogen frames,1
APPLICATION,frame for bicycle,1
APPLICATION,junction box housing,1
APPLICATION,minning,1
APPLICATION,water pump impella,1
APPLICATION,wine adapter,1
APPLICATION,crossbeam,1
APPLICATION,water heaters,1
APPLICATION,3d printing,1
APPLICATION,camera holder,1
APPLICATION,crankshaft,1
APPLICATION,cable glands,1
APPLICATION,fan,1
APPLICATION,tubes and hoses,1
APPLICATION,stator teeth for brushless direct current (bldc) motor,1
APPLICATION,nozzle in contact with paint,1
APPLICATION,steel,1
APPLICATION,ewp housing,1
APPLICATION,sports equipment,1
APPLICATION,anti-squeak panel for door window,1
APPLICATION,shrink tapes,1
APPLICATION,door trim,1
APPLICATION,pulley,1
APPLICATION,valve,1
APPLICATION,avss,1
APPLICATION,solar panel frames,1
APPLICATION,window lifter,1
APPLICATION,tube profiles,1
APPLICATION,plastic for separator li-ion cell,1
APPLICATION,flushing system,1
APPLICATION,pipette filter,1
APPLICATION,5g printed circuit board ( pcb ),1
APPLICATION,terminal block connector,1
APPLICATION,vehicle mounted charging port,1
APPLICATION,connectors for cooling line,1
APPLICATION,filters,1
APPLICATION,bushings,1
APPLICATION,inverter connector,1
APPLICATION,waterpump,1
APPLICATION,pump housings,1
APPLICATION,brackets,1
APPLICATION,oil & gas,1
APPLICATION,stator teeth for brushless direct current ( bldc ) motor,1
APPLICATION,scissor feet,1
APPLICATION,mirror bracket,1
APPLICATION,flushing systems,1
APPLICATION,chain links,1
APPLICATION,instrumental panel,1
APPLICATION,boots & bellows,1
APPLICATION,filter,1
APPLICATION,fuse boxes,1
APPLICATION,weatherseal lip section,1
APPLICATION,fastner,1
APPLICATION,housing in a medical application,1
APPLICATION,ev cooling,1
APPLICATION,hose for technical gardening,1
APPLICATION,filling valve for toilet flushing mechanism,1
APPLICATION,water tank seal for wet dry vacuum cleaner,1
APPLICATION,water pumping unit for electrical unit,1
APPLICATION,lithium ion battery separator (libs) for power battery,1
